postalcodes|municipality_id|province|municipality|population|population_men|population_women|name|village_id
32236|32056|32|56|78|42|36|Agra (a)|AGRA (A);32056
15177|15058|15|58|187|85|102|Agra da Pedra|AGRA DA PEDRA;15058
15819|15006|15|6|28|15|13|Agra de Vales|AGRA DE VALES;15006
15181|15017|15|17|28|16|12|Agra do Mero|AGRA DO MERO;15017
15892|15078|15|78|125|56|69|Agra Dos Campos|AGRA DOS CAMPOS;15078
02409|2037|2|37|81|35|46|Agra|AGRA;02037
15169,15388|15012|15|12|22|11|11|Agra|AGRA;15012
15169,15388|15075|15|75|52|25|27|Agra|AGRA;15075
15169,15388|15081|15|81|2|1|1|Agra|AGRA;15081
15169,15388|15902|15|902|76|46|30|Agra|AGRA;15902
32141,32711|32058|32|58|27|14|13|Agra|AGRA;32058
32141,32711|32062|32|62|2|0|2|Agro|AGRO;32062
32141,32711|32076|32|76|2|1|1|Agra|AGRA;32076
23369|23072|23|72|7|4|3|Agracea (la)|AGRACEA (LA);23072
15281|15074|15|74|50|28|22|Agrafoxo|AGRAFOXO;15074
15863|15007|15|7|31|15|16|Agramaior|AGRAMAIOR;15007
15863|15019|15|19|5|2|3|Agramaior|AGRAMAIOR;15019
02490|2037|2|37|13|8|5|Agramón Estación|AGRAMÓN ESTACIÓN;02037
02490|2037|2|37|653|327|326|Agramón|AGRAMÓN;02037
25310,25317,25318,25331|25003|25|3|5251|2641|2610|Agramunt|AGRAMUNT;25003
15578|15054|15|54|123|57|66|Agrande|AGRANDE;15054
15126|15052|15|52|28|11|17|Agranzón|AGRANZÓN;15052
15145,15866,15895|15002|15|2|64|33|31|Agrela (a)|AGRELA (A);15002
15145,15866,15895|15041|15|41|104|49|55|Agrela (a)|AGRELA (A);15041
15145,15866,15895|15082|15|82|45|24|21|Agrela (a)|AGRELA (A);15082
36458|36050|36|50|97|45|52|Agrela|AGRELA;36050
32880|32051|32|51|9|4|5|Agrelo (o)|AGRELO (O);32051
15211,15880|15057|15|57|24|10|14|Agrelo|AGRELO;15057
15211,15880|15071|15|71|46|27|19|Agrelo|AGRELO;15071
15211,15880|15089|15|89|33|18|15|Agrelo|AGRELO;15089
36939|36004|36|4|56|31|25|Agrelo|AGRELO;36004
36939|36017|36|17|7|4|3|Agrelo|AGRELO;36017
03837|3003|3|3|446|238|208|Agres|AGRES;03003
30107|30030|30|30|185|87|98|Agridulce|AGRIDULCE;30030
15148|15029|15|29|20|12|8|Agrilloi de Arriba|AGRILLOI DE ARRIBA;15029
36472|36021|36|21|50|24|26|Lago (o)|LAGO (O);36021
36472|36060|36|60|52|31|21|Lago (o)|LAGO (O);36060
32572|32045|32|45|16|5|11|Agro de Quinta|AGRO DE QUINTA;32045
15686|15086|15|86|58|35|23|Agro do Mestre (o)|AGRO DO MESTRE (O);15086
15228|15002|15|2|442|225|217|Agro do Muíño|AGRO DO MUÍÑO;15002
32101|32087|32|87|27|19|8|Agro Maior|AGRO MAIOR;32087
15292|15020|15|20|78|42|36|Agrobello|AGROBELLO;15020
15124|15052|15|52|20|12|8|Agrodosío|AGRODOSÍO;15052
27209|27040|27|40|13|7|6|Agrolento|AGROLENTO;27040
15887|15066|15|66|21|13|8|Agrolongo|AGROLONGO;15066
15886|15059|15|59|21|10|11|Agromayor|AGROMAYOR;15059
15886|15082|15|82|27|11|16|Agromaior|AGROMAIOR;15082
15910|15065|15|65|86|41|45|Agronovo|AGRONOVO;15065
36968|36021|36|21|13|6|7|Arcos (os)|ARCOS (OS);36021
36968|36027|36|27|27|14|13|Agros (os)|AGROS (OS);36027
15948|15067|15|67|57|27|30|Agros Atalaia|AGROS ATALAIA;15067
36511|36047|36|47|23|12|11|Agrosagro|AGROSAGRO;36047
36153|36038|36|38|72|40|32|Agrovello (o)|AGROVELLO (O);36038
36500|36024|36|24|33|16|17|Agruchave|AGRUCHAVE;36024
23312|23095|23|95|141|63|78|Agrupación de Mogón|AGRUPACIÓN DE MOGÓN;23095
08796|8154|8|154|140|74|66|Agrícola (l')-cal Capataç|AGRÍCOLA (L')-CAL CAPATAÇ;08154
18132|18001|18|1|251|128|123|Agrón|AGRÓN;18001
04149|4066|4|66|255|131|124|Agua Amarga|AGUA AMARGA;04066
04149|4096|4|96|3|2|1|Agua Amarga|AGUA AMARGA;04096
35638|35003|35|3|176|90|86|Agua de Bueyes|AGUA DE BUEYES;35003
38687|38019|38|19|667|324|343|Agua Dulce|AGUA DULCE;38019
04638|4064|4|64|29|13|16|Agua Enmedio|AGUA ENMEDIO;04064
38355|38043|38|43|2647|1344|1303|Agua García|AGUA GARCÍA;38043
27529|27009|27|9|22|12|10|Aguada de Arriba|AGUADA DE ARRIBA;27009
18859|18056|18|56|7|4|3|Aguaderico 2º|AGUADERICO 2º;18056
18859|18056|18|56|10|6|4|Aguaderico 3º|AGUADERICO 3º;18056
04720|4079|4|79|17044|8275|8769|Aguadulce|AGUADULCE;04079
41550|41001|41|1|2013|993|1020|Aguadulce|AGUADULCE;41001
33459|33016|33|16|28|13|15|Aguaduz (el)|AGUADUZ (EL);33016
21290|21004|21|4|69|34|35|Aguafría|AGUAFRÍA;21004
15884|15047|15|47|9|7|2|Augalada|AUGALADA;15047
15884|15078|15|78|64|32|32|Agualada|AGUALADA;15078
38310|38026|38|26|1064|550|514|Aguamansa|AGUAMANSA;38026
03189|3099|3|99|572|284|288|Aguamarina-sector A1|AGUAMARINA-SECTOR A1;03099
41710|41095|41|95|126|64|62|Aguardientera (la)|AGUARDIENTERA (LA);41095
50408|50004|50|4|607|323|284|Aguarón|AGUARÓN;50004
38429|38034|38|34|351|177|174|Aguas (las)|AGUAS (LAS);38034
18192|18070|18|70|125|72|53|Aguas Blancas|AGUAS BLANCAS;18070
09593|9006|9|6|22|14|8|Aguas Cándidas|AGUAS CÁNDIDAS;09006
02049|2003|2|3|1909|966|943|Aguas Nuevas|AGUAS NUEVAS;02003
22141|22150|22|150|41|23|18|Aguas|AGUAS;22150
47418|47002|47|2|15|10|5|Aguasal|AGUASAL;47002
33842|33068|33|68|15|9|6|Aguasmestas|AGUASMESTAS;33068
35250,35259|35011|35|11|344|167|177|Aguatona|AGUATONA;35011
44382|44003|44|3|17|8|9|Aguatón|AGUATÓN;44003
42258|42018|42|18|20|12|8|Aguaviva de la Vega|AGUAVIVA DE LA VEGA;42018
44566|44004|44|4|538|263|275|Aguaviva|AGUAVIVA;44004
33616|33037|33|37|41|22|19|Aguaín|AGUAÍN;33037
15619|15050|15|50|32|15|17|Agudeiro|AGUDEIRO;15050
13410|13002|13|2|1632|820|812|Agudo|AGUDO;13002
27678|27002|27|2|25|12|13|Agueira (a)|AGUEIRA (A);27002
27678|27006|27|6|6|4|2|Agueira|AGUEIRA;27006
38592|38005|38|5|65|34|31|Aguelillas (las)|AGUELILLAS (LAS);38005
33875|33073|33|73|20|10|10|Aguera de Carriles|AGUERA DE CARRILES;33073
09569|9214|9|214|51|31|20|Aguera|AGUERA;09214
33190,33780|33034|33|34|16|10|6|Aguera|AGUERA;33034
33190,33780|33035|33|35|62|26|36|Aguera|AGUERA;33035
33190,33780|33044|33|44|585|299|286|Agueria|AGUERIA;33044
33190,33780|33054|33|54|34|14|20|Aguera|AGUERA;33054
36913|36026|36|26|203|94|109|Aguete|AGUETE;36026
27619|27057|27|57|34|14|20|Aguiada|AGUIADA;27057
15865|15013|15|13|88|44|44|Aguiar|AGUIAR;15013
24569|24165|24|165|4|2|2|Aguiar|AGUIAR;24165
15178|15042|15|42|3|1|2|Aguieira|AGUIEIRA;15042
15178|15044|15|44|6|4|2|Aguieira|AGUIEIRA;15044
15178|15058|15|58|237|117|120|Aguieira|AGUIEIRA;15058
32769|32023|32|23|12|4|8|Aguil|AGUIL;32023
40340|40004|40|4|557|278|279|Aguilafuente|AGUILAFUENTE;40004
19283|19032|19|32|14|7|7|Aguilar de Anguita|AGUILAR DE ANGUITA;19032
09249|9007|9|7|52|33|19|Aguilar de Bureba|AGUILAR DE BUREBA;09007
34486,34492,34800,34810,34811,34813,34815|34004|34|4|6006|2851|3155|Aguilar de Campoo|AGUILAR DE CAMPOO;34004
47814|47003|47|3|257|150|107|Aguilar de Campos|AGUILAR DE CAMPOS;47003
31228|31008|31|8|69|43|26|Aguilar de Codés|AGUILAR DE CODÉS;31008
50175|50199|50|199|4|3|1|Aguilar de Ebro|AGUILAR DE EBRO;50199
14920|14002|14|2|13199|6570|6629|Aguilar de la Frontera|AGUILAR DE LA FRONTERA;14002
42250,42259|42025|42|25|21|12|9|Aguilar de Montuenga|AGUILAR DE MONTUENGA;42025
08256|8002|8|2|45|27|18|Aguilar de Segarra|AGUILAR DE SEGARRA;08002
49624|49117|49|117|156|78|78|Aguilar de Tera|AGUILAR DE TERA;49117
44156|44005|44|5|68|36|32|Aguilar del Alfambra|AGUILAR DEL ALFAMBRA;44005
26530,26531|26003|26|3|409|209|200|Aguilar del Río Alhama|AGUILAR DEL RÍO ALHAMA;26003
25289|25044|25|44|24|16|8|Aguilar|AGUILAR;25044
33619|33037|33|37|22|8|14|Aguilar|AGUILAR;33037
14005|14021|14|21|278|142|136|Aguilarejo Alto Y Bajo|AGUILAREJO ALTO Y BAJO;14021
47281|47055|47|55|8|3|5|Aguilarejo|AGUILAREJO;47055
09370|9018|9|18|309|105|204|Aguilera (la)|AGUILERA (LA);09018
39213|39065|39|65|23|14|9|Aguilera (la)|AGUILERA (LA);39065
09216|9109|9|109|57|34|23|Aguillo|AGUILLO;09109
43420,43429|43139|43|139|11|7|4|Aguiló|AGUILÓ;43139
50155|50005|50|5|233|134|99|Aguilón|AGUILÓN;50005
31867|31131|31|131|20|12|8|Aguinaga|AGUINAGA;31131
22588|22117|22|117|20|14|6|Aguinalíu|AGUINALÍU;22117
33840|33068|33|68|10|6|4|Aguino|AGUINO;33068
15807|15090|15|90|10|6|4|Aguión|AGUIÓN;15090
25511|25227|25|227|32|16|16|Aguiró|AGUIRÓ;25227
32634|32012|32|12|15|9|6|Aguís|AGUÍS;32012
32515|32019|32|19|10|4|6|Aguisar|AGUISAR;32019
15965|15073|15|73|2863|1435|1428|Aguiño|AGUIÑO;15073
35460|35009|35|9|200|109|91|Agujero (el)|AGUJERO (EL);35009
17707|17001|17|1|769|386|383|Agullana|AGULLANA;17001
46890|46004|46|4|2238|1115|1123|Agullent|AGULLENT;46004
25692|25002|25|2|46|26|20|Agulló|AGULLÓ;25002
38830,38890|38002|38|2|630|318|312|Agulo|AGULO;38002
50560|50003|50|3|135|79|56|Agón|AGÓN;50003
33470|33012|33|12|7|2|5|Agüera|AGÜERA;33012
33470|33020|33|20|41|20|21|Agüera|AGÜERA;33020
33470|33026|33|26|20|11|9|Agüera|AGÜERA;33026
39880|39030|39|30|31|19|12|Agüera|AGÜERA;39030
33118|33053|33|53|45|23|22|Agüeras (las)|AGÜERAS (LAS);33053
33118|33058|33|58|6|3|3|Agüeres (les)|AGÜERES (LES);33058
22808|22004|22|4|137|77|60|Agüero|AGÜERO;22004
39719|39040|39|40|187|98|89|Agüero|AGÜERO;39040
35118,35119,35260,35269,35270|35002|35|2|5455|2755|2700|Agüimes|AGÜIMES;35002
09247|9143|9|143|4|3|1|Ahedo de Bureba|AHEDO DE BUREBA;09143
09551|9014|9|14|16|8|8|Ahedo de Butrón|AHEDO DE BUTRÓN;09014
09573|9216|9|216|16|6|10|Ahedo de las Pueblas|AHEDO DE LAS PUEBLAS;09216
09557|9215|9|215|13|8|5|Ahedo de Linares|AHEDO DE LINARES;09215
09588,09613|9312|9|312|21|11|10|Ahedo|AHEDO;09312
09588,09613|9410|9|410|2|1|1|Ahedo|AHEDO;09410
48891|48022|48|22|59|30|29|Ahedo|AHEDO;48022
37248|37003|37|3|114|62|52|Ahigal de los Aceiteros|AHIGAL DE LOS ACEITEROS;37003
37173|37004|37|4|24|14|10|Ahigal de Villarino|AHIGAL DE VILLARINO;37004
10650|10006|10|6|1391|710|681|Ahigal|AHIGAL;10006
46176|46106|46|106|9|7|2|Ahillas|AHILLAS;46106
06940|6003|6|3|851|424|427|Ahillones|AHILLONES;06003
20809,20810|20015|20|15|92|56|36|Aia|AIA;20015
20809,20810|20016|20|16|675|351|324|Aia|AIA;20016
25595|25126|25|126|18|10|8|Aidí|AIDÍ;25126
15911|15064|15|64|11|4|7|Adro (o)|ADRO (O);15064
15911|15074|15|74|59|30|29|Aido (o)|AIDO (O);15074
15911|15087|15|87|19|7|12|Adro (o)|ADRO (O);15087
15883|15082|15|82|50|23|27|Aido|AIDO;15082
46812|46042|46|42|4467|2263|2204|Aielo de Malferit|AIELO DE MALFERIT;46042
46842|46043|46|43|152|83|69|Aielo de Rugat|AIELO DE RUGAT;46043
27652|27034|27|34|7|5|2|Aigas|AIGAS;27034
25515|25227|25|227|13|6|7|Aiguabella|AIGUABELLA;25227
08591|8014|8|14|2542|1233|1309|Aiguafreda|AIGUAFREDA;08014
43714,43815|43001|43|1|41|18|23|Aiguamúrcia|AIGUAMÚRCIA;43001
17411|17213|17|213|1600|853|747|Aiguaviva Parc|AIGUAVIVA PARC;17213
08358|8007|8|7|62|34|28|Aiguaviva|AIGUAVIVA;08007
17181|17002|17|2|361|179|182|Aiguaviva|AIGUAVIVA;17002
43714|43090|43|90|46|26|20|Aiguaviva|AIGUAVIVA;43090
03569|3004|3|4|644|336|308|Aigües|AIGÜES;03004
28330|28132|28|132|3|2|1|Aimayr|AIMAYR;28132
25573|25017|25|17|47|28|19|Ainet de Besan|AINET DE BESAN;25017
25571|25901|25|901|72|39|33|Ainet de Cardós|AINET DE CARDÓS;25901
22623|22199|22|199|25|12|13|Aineto|AINETO;22199
25577|25123|25|123|19|7|12|Aineto|AINETO;25123
31697|31092|31|92|21|13|8|Aintzioa|AINTZIOA;31092
50570|50006|50|6|1046|536|510|Ainzón|AINZÓN;50006
36990|36051|36|51|519|251|268|Aios|AIOS;36051
32667|32001|32|1|6|3|3|Aira Vella|AIRA VELLA;32001
32920|32081|32|81|151|73|78|Airas (as)|AIRAS (AS);32081
08211|8051|8|51|213|103|110|Airesol A-b|AIRESOL A-B;08051
08211|8051|8|51|977|501|476|Airesol|AIRESOL;08051
08211|8051|8|51|354|185|169|Airesol C|AIRESOL C;08051
08211|8051|8|51|410|213|197|Airesol d|AIRESOL D;08051
27135,27423|27018|27|18|10|7|3|Airexa (a)|AIREXA (A);27018
27135,27423|27024|27|24|0|0|0|Airela (a)|AIRELA (A);27024
27135,27423|27059|27|59|7|3|4|Airexa (a)|AIREXA (A);27059
32779|32070|32|70|0|0|0|Airexa (a)|AIREXA (A);32070
27555|27004|27|4|17|12|5|Airexe|AIREXE;27004
27555|27024|27|24|6|3|3|Airexe|AIREXE;27024
27555|27032|27|32|12|6|6|Airexe|AIREXE;27032
27555|27057|27|57|4|3|1|Airexe|AIREXE;27057
27555|27060|27|60|0|0|0|Airexe|AIREXE;27060
27555|27901|27|901|13|7|6|Airexe|AIREXE;27901
27516|27016|27|16|54|25|29|Airoá (a)|AIROÁ (A);27016
27516|27041|27|41|2|1|1|Airoá (a)|AIROÁ (A);27041
22860,22889|22006|22|6|127|65|62|Aisa|AISA;22006
48215|48910|48|910|191|88|103|Aita San Migel|AITA SAN MIGEL;48910
25182|25038|25|38|2350|1212|1138|Aitona|AITONA;25038
31730|31050|31|50|24|12|12|Aitzano|AITZANO;31050
48391|48067|48|67|49|23|26|Aiuria|AIURIA;48067
43364|43091|43|91|4|3|1|Aixàbiga (l')|AIXÀBIGA (L');43091
20749|20027|20|27|85|40|45|Aizarna|AIZARNA;20027
20749|20003|20|3|609|300|309|Aizarnazabal|AIZARNAZABAL;20003
31867|31025|31|25|16|7|9|Aizkorbe|AIZKORBE;31025
31172|31118|31|118|23|15|8|Aizpún|AIZPÚN;31118
39806|39083|39|83|39|26|13|Aja|AJA;39083
28864|28002|28|2|4673|2436|2237|Ajalvir|AJALVIR;28002
26133|26004|26|4|67|47|20|Ajamil de Cameros|AJAMIL DE CAMEROS;26004
26133|26004|26|4|49|33|16|Ajamil|AJAMIL;26004
39728|39045|39|45|8|4|4|Ajanedo|AJANEDO;39045
48320|48911|48|911|483|254|229|Ajangiz|AJANGIZ;48911
09216|9109|9|109|1|1|0|Ajarte|AJARTE;09109
05370|5073|5|73|39|20|19|Ajo (el)|AJO (EL);05073
39170|39011|39|11|1669|835|834|Ajo|AJO;39011
45110|45001|45|1|2226|1123|1103|Ajofrín|AJOFRÍN;45001
35628|35015|35|15|80|44|36|Ajuy|AJUY;35015
20280|20036|20|36|5061|2475|2586|Akartegi|AKARTEGI;20036
48940|48054|48|54|24|10|14|Aketxe|AKETXE;48054
48311|48048|48|48|38|19|19|Akorda|AKORDA;48048
03699|3014|3|14|188|97|91|Alabastro (el)|ALABASTRO (EL);03014
44549|44006|44|6|235|121|114|Alacón|ALACÓN;44006
50481|50007|50|7|58|37|21|Aladrén|ALADRÉN;50007
47510|47004|47|4|1375|736|639|Alaejos|ALAEJOS;47004
36110|36007|36|7|195|91|104|Alagoa|ALAGOA;36007
44560|44071|44|71|8|5|3|Alagones (los)|ALAGONES (LOS);44071
10690|10903|10|903|859|426|433|Alagón del Río|ALAGÓN DEL RÍO;10903
50630,50830|50008|50|8|6965|3488|3477|Alagón|ALAGÓN;50008
07730|7002|7|2|6956|3453|3503|Alaior|ALAIOR;07002
01207|1027|1|27|64|38|26|Alaitza|ALAITZA;01027
38810,38811,38812,38813|38003|38|3|542|280|262|Alajeró|ALAJERÓ;38003
42369|42035|42|35|15|8|7|Alaló|ALALÓ;42035
28130|28162|28|162|2347|1176|1171|Alalpardo|ALALPARDO;28162
05289,05298,05516|5103|5|103|2|0|2|Alameda (la)|ALAMEDA (LA);05103
05289,05298,05516|5243|5|243|10|8|2|Alameda (la)|ALAMEDA (LA);05243
13379|13094|13|94|17|12|5|Alameda (la)|ALAMEDA (LA);13094
42126|42076|42|76|11|8|3|Alameda (la)|ALAMEDA (LA);42076
45215|45199|45|199|13|8|5|Alameda (la)|ALAMEDA (LA);45199
13600,13690|13005|13|5|201|105|96|Alameda de Cervera|ALAMEDA DE CERVERA;13005
45240|45002|45|2|3752|1956|1796|Alameda de la Sagra|ALAMEDA DE LA SAGRA;45002
03189|3099|3|99|285|148|137|Alameda del Mar D-1|ALAMEDA DEL MAR D-1;03099
28742,28749|28003|28|3|243|145|98|Alameda del Valle|ALAMEDA DEL VALLE;28003
28596|28025|28|25|61|37|24|Alameda Y el Quejigal (la)|ALAMEDA Y EL QUEJIGAL (LA);28025
04271|4059|4|59|22|10|12|Alameda|ALAMEDA;04059
29530|29001|29|1|5412|2746|2666|Alameda|ALAMEDA;29001
37554|37006|37|6|120|61|59|Alamedilla (la)|ALAMEDILLA (LA);37006
05160|5019|5|19|50|28|22|Alamedilla del Berrocal|ALAMEDILLA DEL BERROCAL;05019
18250,18520|18002|18|2|538|273|265|Alamedilla|ALAMEDILLA;18002
29130|29007|29|7|2675|1333|1342|Alamillo (el)|ALAMILLO (EL);29007
30868|30023|30|23|52|28|24|Alamillo (el)|ALAMILLO (EL);30023
30868|30026|30|26|1031|527|504|Alamillo (el)|ALAMILLO (EL);30026
13413|13003|13|3|465|241|224|Alamillo|ALAMILLO;13003
18816|18046|18|46|22|11|11|Alamillo|ALAMILLO;18046
04149|4086|4|86|44|21|23|Alamillos (los)|ALAMILLOS (LOS);04086
28630|28171|28|171|0|0|0|Alamín|ALAMÍN;28171
19490|19004|19|4|57|26|31|Alaminos|ALAMINOS;19004
04640|4070|4|70|8|4|4|Álamos (los)|ÁLAMOS (LOS);04070
37185|37354|37|354|19|11|8|Álamos (los)|ÁLAMOS (LOS);37354
25221|25004|25|4|628|315|313|Alamús (els)|ALAMÚS (ELS);25004
06840|6004|6|4|1793|916|877|Alange|ALANGE;06004
01207|1051|1|51|36|17|19|Alangua|ALANGUA;01051
41380|41002|41|2|1674|830|844|Alanís|ALANÍS;41002
46970|46005|46|5|29649|14501|15148|Alaquàs|ALAQUÀS;46005
34480,34487,34492|34005|34|5|691|332|359|Alar del Rey|ALAR DEL REY;34005
37312|37007|37|7|407|214|193|Alaraz|ALARAZ;37007
50345|50009|50|9|112|64|48|Alarba|ALARBA;50009
09199|9303|9|303|45|28|17|Alarcia|ALARCIA;09303
16214|16003|16|3|143|65|78|Alarcón|ALARCÓN;16003
45138|45113|45|113|58|35|23|Alares (los)|ALARES (LOS);45113
19227,19127|19005|19|5|109|70|39|Alarilla|ALARILLA;19005
28597|28060|28|60|281|153|128|Alarilla|ALARILLA;28060
07340|7001|7|1|4863|2330|2533|Alaró|ALARÓ;07001
22760|22044|22|44|17|9|8|Alastuey|ALASTUEY;22044
02152|2002|2|2|485|265|220|Alatoz|ALATOZ;02002
34219|34006|34|6|83|47|36|Alba de Cerrato|ALBA DE CERRATO;34006
17404|17146|17|146|333|163|170|Alba de Liste|ALBA DE LISTE;17146
34888|34199|34|199|21|13|8|Alba de los Cardaños|ALBA DE LOS CARDAÑOS;34199
37800,37890,37892,37893|37008|37|8|4822|2398|2424|Alba de Tormes|ALBA DE TORMES;37008
37478|37009|37|9|203|111|92|Alba de Yeltes|ALBA DE YELTES;37009
27207|27025|27|25|7|2|5|Albarán|ALBARÁN;27025
27207|27028|27|28|8|5|3|Albazoi|ALBAZOI;27028
27207|27039|27|39|36|18|18|Albarón|ALBARÓN;27039
27207|27040|27|40|24|12|12|Albá|ALBÁ;27040
27207|27059|27|59|6|3|3|Albarán|ALBARÁN;27059
44395|44007|44|7|184|103|81|Alba|ALBA;44007
02001,02002,02003,02004,02005,02006,02008,02049,02071,02099,02140,02155,02328,02511,02512|2003|2|3|165728|80621|85107|Albacete|ALBACETE;02003
25155|25006|25|6|354|186|168|Albagés (l')|ALBAGÉS (L');25006
41809|41003|41|3|3220|1588|1632|Albaida del Aljarafe|ALBAIDA DEL ALJARAFE;41003
46860|46006|46|6|5743|2835|2908|Albaida|ALBAIDA;46006
09216|9109|9|109|19|11|8|Albaina|ALBAINA;09109
46470|46007|46|7|16467|8219|8248|Albal|ALBAL;46007
16111|16004|16|4|236|125|111|Albaladejo del Cuende|ALBALADEJO DEL CUENDE;16004
13340|13004|13|4|1099|561|538|Albaladejo|ALBALADEJO;13004
46687|46008|46|8|3354|1690|1664|Albalat de la Ribera|ALBALAT DE LA RIBERA;46008
46135|46009|46|9|4102|2009|2093|Albalat Dels Sorells|ALBALAT DELS SORELLS;46009
46591|46010|46|10|657|332|325|Albalat Dels Tarongers|ALBALAT DELS TARONGERS;46010
22534|22007|22|7|1109|609|500|Albalate de Cinca|ALBALATE DE CINCA;22007
16841|16005|16|5|256|137|119|Albalate de las Nogueras|ALBALATE DE LAS NOGUERAS;16005
19117,19119|19006|19|6|697|360|337|Albalate de Zorita|ALBALATE DE ZORITA;19006
44540|44008|44|8|1871|956|915|Albalate del Arzobispo|ALBALATE DEL ARZOBISPO;44008
22220|22008|22|8|188|99|89|Albalatillo|ALBALATILLO;22008
10187,10197|10007|10|7|679|353|326|Albalá|ALBALÁ;10007
23538|23001|23|1|942|489|453|Albanchez de Mágina|ALBANCHEZ DE MÁGINA;23001
04857|4004|4|4|625|329|296|Albanchez|ALBANCHEZ;04004
17733,17734|17003|17|3|83|44|39|Albanyà|ALBANYÀ;17003
36995|36038|36|38|706|339|367|Alba|ALBA;36038
36995|36039|36|39|247|119|128|Albarín|ALBARÍN;36039
36995|36041|36|41|136|70|66|Albar|ALBAR;36041
43360|43049|43|49|3|1|2|Albarca|ALBARCA;43049
30700|30037|30|37|251|133|118|Albardinal (el)|ALBARDINAL (EL);30037
24521|24011|24|11|5|3|2|Albaredos|ALBAREDOS;24011
32618|32050|32|50|433|206|227|Albarellos|ALBARELLOS;32050
36516|36024|36|24|42|25|17|Albarellos|ALBARELLOS;36024
24310|24170|24|170|483|239|244|Albares de la Ribera|ALBARES DE LA RIBERA;24170
19112|19007|19|7|453|237|216|Albares|ALBARES;19007
27160|27028|27|28|11|3|8|Albares|ALBARES;27028
27160|27041|27|41|2|1|1|Albarde|ALBARDE;27041
27160|27063|27|63|2|1|1|Albares|ALBARES;27063
27160|27066|27|66|1|1|0|Allares|ALLARES;27066
04288|4022|4|22|12|7|5|Albarico (el)|ALBARICO (EL);04022
04116|4066|4|66|244|118|126|Albaricoques|ALBARICOQUES;04066
15510|15055|15|55|57|26|31|Albarón|ALBARÓN;15055
15510|15077|15|77|4|3|1|Albarín|ALBARÍN;15077
15510|15086|15|86|31|16|15|Albar|ALBAR;15086
32137|32061|32|61|24|12|12|Albarona|ALBARONA;32061
44100,44121,44123|44009|44|9|886|450|436|Albarracín|ALBARRACÍN;44009
45522|45003|45|3|619|321|298|Albarreal de Tajo|ALBARREAL DE TAJO;45003
02653|2004|2|4|668|347|321|Albatana|ALBATANA;02004
03340|3005|3|5|11830|5962|5868|Albatera|ALBATERA;03005
25171|25007|25|7|1928|997|931|Albatàrrec|ALBATÀRREC;25007
15688|15078|15|78|46|19|27|Albeanas|ALBEANAS;15078
36158|36038|36|38|0|0|0|Albeiro|ALBEIRO;36038
32172|32002|32|2|31|17|14|Albeiros|ALBEIROS;32002
15880|15089|15|89|26|10|16|Albela de Arriba|ALBELA DE ARRIBA;15089
26120|26005|26|5|3097|1587|1510|Albelda de Iregua|ALBELDA DE IREGUA;26005
22558|22009|22|9|576|297|279|Albelda|ALBELDA;22009
22371|22109|22|109|15|6|9|Albella|ALBELLA;22109
36720|36055|36|55|315|158|157|Albelos|ALBELOS;36055
16812|16006|16|6|121|58|63|Albendea|ALBENDEA;16006
19275|19008|19|8|45|31|14|Albendiego|ALBENDIEGO;19008
14859|14007|14|7|1192|611|581|Albendín|ALBENDÍN;14007
44424,44477|44010|44|10|159|84|75|Albentosa|ALBENTOSA;44010
37624|37010|37|10|990|479|511|Alberca (la)|ALBERCA (LA);37010
30150|30030|30|30|12446|6060|6386|Alberca de las Torres|ALBERCA DE LAS TORRES;30030
16620|16007|16|7|1581|808|773|Alberca de Záncara (la)|ALBERCA DE ZÁNCARA (LA);16007
45695|45028|45|28|1653|841|812|Alberche del Caudillo|ALBERCHE DEL CAUDILLO;45028
35470,35479|35020|35|20|115|53|62|Albercón|ALBERCÓN;35020
36528|36020|36|20|13|8|5|Albergue|ALBERGUE;36020
32622|32039|32|39|15|9|6|Alberguería (a)|ALBERGUERÍA (A);32039
36669|36017|36|17|21|9|12|Alberguería (a)|ALBERGUERÍA (A);36017
36669|36032|36|32|108|50|58|Alberguería (a)|ALBERGUERÍA (A);36032
15125|15052|15|52|33|14|19|Alberguería|ALBERGUERÍA;15052
46260|46011|46|11|9605|4756|4849|Alberic|ALBERIC;46011
50529|50010|50|10|77|46|31|Alberite de San Juan|ALBERITE DE SAN JUAN;50010
26130,26141|26006|26|6|2400|1220|1180|Alberite|ALBERITE;26006
22112|22011|22|11|118|66|52|Albero Alto|ALBERO ALTO;22011
22255|22012|22|12|137|75|62|Albero Bajo|ALBERO BAJO;22012
25611|25156|25|156|11|7|4|Alberola|ALBEROLA;25156
23293|23081|23|81|36|17|19|Alberquilla (la)|ALBERQUILLA (LA);23081
22147|22001|22|1|69|36|33|Alberuela de la Liena|ALBERUELA DE LA LIENA;22001
22212|22013|22|13|100|51|49|Alberuela de Tubo|ALBERUELA DE TUBO;22013
25135|25008|25|8|1533|829|704|Albesa|ALBESA;25008
25712|25140|25|140|15|8|7|Albet|ALBET;25140
50549|50011|50|11|138|66|72|Albeta|ALBETA;50011
25450|25009|25|9|692|352|340|Albi (l')|ALBI (L');25009
31877|31144|31|144|15|6|9|Albiasu|ALBIASU;31144
09239|9009|9|9|221|116|105|Albillos|ALBILLOS;09009
32430|32022|32|22|16|10|6|Albín|ALBÍN;32022
32430|32026|32|26|9|5|4|Albán|ALBÁN;32026
