province|village_name|postalcode|lat|lon|village_id
30|MOLINA DE SEGURA|30500|-1.21163275|38.0505597|MOLINA DE SEGURA;30
30|MOLINA DE SEGURA|30506|-1.21163275|38.0505597|MOLINA DE SEGURA;30
30|MOLINA DE SEGURA|30507|-1.21163275|38.0505597|MOLINA DE SEGURA;30
30|MOLINA DE SEGURA|30508|-1.21163275|38.0505597|MOLINA DE SEGURA;30
30|MOLINA DE SEGURA|30509|-1.21163275|38.0505597|MOLINA DE SEGURA;30
2|MORATALLA|02438|-1.89190703|38.18879405|MORATALLA;02
30|MORATALLA|30387|-1.89190703|38.18879405|MORATALLA;30
30|MORATALLA|30400|-1.89190703|38.18879405|MORATALLA;30
30|MORATALLA|30410|-1.89190703|38.18879405|MORATALLA;30
30|MORATALLA|30411|-1.89190703|38.18879405|MORATALLA;30
30|MORATALLA|30413|-1.89190703|38.18879405|MORATALLA;30
30|MORATALLA|30440|-1.89190703|38.18879405|MORATALLA;30
30|MORATALLA|30441|-1.89190703|38.18879405|MORATALLA;30
30|MORATALLA|30442|-1.89190703|38.18879405|MORATALLA;30
30|MULA|30170|-1.49032811|38.04203339|MULA;30
30|MULA|30178|-1.49032811|38.04203339|MULA;30
30|MULA|30193|-1.49032811|38.04203339|MULA;30
30|MULA|30194|-1.49032811|38.04203339|MULA;30
3|MURCIA|03010|-1.1285408|37.98436361|MURCIA;03
15|MURCIA|15201|-1.1285408|37.98436361|MURCIA;15
30|MURCIA|30000|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30001|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30002|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30003|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30004|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30005|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30006|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30007|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30008|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30009|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30010|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30011|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30012|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30100|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30107|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30108|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30110|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30120|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30139|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30150|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30151|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30152|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30153|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30154|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30155|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30156|-1.1285408|37.98436361|MURCIA;30
30|MURCIA|30157|-1.1285408|37.98436361|MURCIA;30
