distance|iqid|vqid|maxradius
3.464|Q106117062|Q11911968|5.0
4.665|Q106117065|Q11911968|5.0
3.386|Q106117079|Q11911968|5.0
3.411|Q106117082|Q11911968|5.0
4.765|Q106117093|Q11911968|5.0
4.799|Q106117094|Q11911968|5.0
4.382|Q9073596|Q11911968|5.0
4.278|Q11928259|Q11911968|5.0
4.512|Q11946980|Q11911968|5.0
4.263|Q21478835|Q11911968|5.0
4.236|Q21479857|Q11911968|5.0
4.429|Q55774828|Q11911968|5.0
2.166|Q73238379|Q11911968|5.0
3.37|Q73282713|Q11911968|5.0
3.262|Q73282727|Q11911968|5.0
0.0|Q11911968|Q11911968|5.0
2.037|Q73238378|Q11911968|5.0
2.789|Q73260309|Q11911968|5.0
1.947|Q73282721|Q11911968|5.0
1.76|Q73377797|Q11911968|5.0
2.509|Q106116965|Q11911968|5.0
1.238|Q106119564|Q11911968|5.0
2.532|Q106119572|Q11911968|5.0
2.1|Q106119575|Q11911968|5.0
0.851|Q106119651|Q11911968|5.0
3.893|Q73395068|Q11911968|5.0
4.651|Q73417214|Q11911968|5.0
3.656|Q106116207|Q11911968|5.0
3.69|Q106116262|Q11911968|5.0
3.753|Q106116363|Q11911968|5.0
3.84|Q106116364|Q11911968|5.0
3.434|Q106116410|Q11911968|5.0
3.253|Q106119706|Q11911968|5.0
1.729|Q106119731|Q11911968|5.0
2.527|Q106119723|Q11911968|5.0
1.396|Q106119728|Q11911968|5.0
1.386|Q106119732|Q11911968|5.0
3.305|Q67607654|Q11912303|5.0
4.518|Q67607972|Q11912303|5.0
3.638|Q73242529|Q11912303|5.0
4.046|Q107339689|Q11912303|5.0
4.474|Q109336455|Q11912303|5.0
4.432|Q109341697|Q11912303|5.0
4.937|Q2497905|Q11912004|5.0
4.911|Q18005596|Q11912004|5.0
4.774|Q20901000|Q11912004|5.0
4.626|Q20901009|Q11912004|5.0
4.723|Q20901398|Q11912004|5.0
4.131|Q20901455|Q11912004|5.0
4.543|Q24012020|Q11912004|5.0
4.263|Q47182432|Q11912004|5.0
4.855|Q52728438|Q11912004|5.0
4.141|Q52728471|Q11912004|5.0
4.404|Q52728480|Q11912004|5.0
3.491|Q83563147|Q11912004|5.0
4.777|Q105967108|Q11912004|5.0
4.427|Q105967123|Q11912004|5.0
4.972|Q105967163|Q11912004|5.0
4.34|Q105967223|Q11912004|5.0
4.318|Q105967227|Q11912004|5.0
4.044|Q105967228|Q11912004|5.0
4.27|Q105967241|Q11912004|5.0
4.783|Q105967262|Q11912004|5.0
0.0|Q11912661|Q11912661|5.0
2.87|Q11950187|Q11912661|5.0
4.612|Q43097090|Q11912661|5.0
4.507|Q43098759|Q11912661|5.0
2.801|Q43098812|Q11912661|5.0
2.16|Q43098834|Q11912661|5.0
4.281|Q43098989|Q11912661|5.0
3.539|Q43098997|Q11912661|5.0
4.473|Q43099048|Q11912661|5.0
3.161|Q43099135|Q11912661|5.0
0.795|Q43099190|Q11912661|5.0
3.143|Q43099201|Q11912661|5.0
4.95|Q43104348|Q11912661|5.0
4.787|Q43104650|Q11912661|5.0
3.746|Q43104704|Q11912661|5.0
3.117|Q43104712|Q11912661|5.0
4.526|Q43104720|Q11912661|5.0
2.261|Q43155348|Q11912661|5.0
2.261|Q43155358|Q11912661|5.0
0.451|Q111353268|Q11912661|5.0
3.506|Q11908296|Q11912619|5.0
4.908|Q11911426|Q11912619|5.0
3.509|Q11911920|Q11912619|5.0
4.179|Q11911921|Q11912619|5.0
4.682|Q11911932|Q11912619|5.0
4.643|Q11911933|Q11912619|5.0
4.12|Q11914481|Q11912619|5.0
3.939|Q11914552|Q11912619|5.0
4.48|Q11919715|Q11912619|5.0
4.998|Q11922407|Q11912619|5.0
4.312|Q11922463|Q11912619|5.0
4.51|Q11922465|Q11912619|5.0
3.251|Q11930447|Q11912619|5.0
4.501|Q11932104|Q11912619|5.0
4.499|Q11933786|Q11912619|5.0
3.771|Q11936172|Q11912619|5.0
2.315|Q11939180|Q11912619|5.0
3.414|Q11941649|Q11912619|5.0
2.69|Q11941881|Q11912619|5.0
4.13|Q11942069|Q11912619|5.0
3.288|Q11942077|Q11912619|5.0
1.796|Q11942531|Q11912619|5.0
2.454|Q11949010|Q11912619|5.0
2.148|Q11950085|Q11912619|5.0
3.758|Q17386829|Q11912619|5.0
2.492|Q17587825|Q11912619|5.0
3.209|Q17589070|Q11912619|5.0
4.377|Q17592646|Q11912619|5.0
4.747|Q17592656|Q11912619|5.0
3.293|Q17597724|Q11912619|5.0
4.967|Q17597887|Q11912619|5.0
3.702|Q17597980|Q11912619|5.0
3.635|Q17598196|Q11912619|5.0
4.416|Q17604057|Q11912619|5.0
3.271|Q17604348|Q11912619|5.0
4.423|Q17604605|Q11912619|5.0
4.828|Q17617097|Q11912619|5.0
3.991|Q18005178|Q11912619|5.0
1.521|Q18005179|Q11912619|5.0
3.345|Q18005819|Q11912619|5.0
4.8|Q18005962|Q11912619|5.0
3.75|Q18006231|Q11912619|5.0
4.252|Q18007818|Q11912619|5.0
4.252|Q18007819|Q11912619|5.0
2.547|Q18008115|Q11912619|5.0
4.584|Q60166890|Q11912619|5.0
4.213|Q67606671|Q11912619|5.0
4.659|Q67606672|Q11912619|5.0
3.187|Q67606677|Q11912619|5.0
4.007|Q73235040|Q11912619|5.0
3.942|Q73235054|Q11912619|5.0
4.857|Q73235069|Q11912619|5.0
3.96|Q73235080|Q11912619|5.0
4.252|Q73235089|Q11912619|5.0
3.565|Q73236817|Q11912619|5.0
3.834|Q107311443|Q11912619|5.0
4.064|Q107311445|Q11912619|5.0
4.899|Q11682919|Q11912619|5.0
4.39|Q11905199|Q11912619|5.0
4.043|Q11908260|Q11912619|5.0
3.82|Q11909745|Q11912619|5.0
3.908|Q11909758|Q11912619|5.0
3.886|Q11909822|Q11912619|5.0
4.605|Q11910330|Q11912619|5.0
4.037|Q11910407|Q11912619|5.0
2.952|Q11910582|Q11912619|5.0
3.011|Q11910604|Q11912619|5.0
3.545|Q11910624|Q11912619|5.0
2.93|Q11910667|Q11912619|5.0
2.964|Q11910736|Q11912619|5.0
4.464|Q11911308|Q11912619|5.0
4.1|Q11911309|Q11912619|5.0
4.942|Q11911422|Q11912619|5.0
4.573|Q11911953|Q11912619|5.0
4.675|Q11912622|Q11912619|5.0
3.398|Q11912694|Q11912619|5.0
4.386|Q11912719|Q11912619|5.0
3.148|Q11912734|Q11912619|5.0
4.278|Q11912766|Q11912619|5.0
4.256|Q11912812|Q11912619|5.0
4.506|Q11913033|Q11912619|5.0
3.358|Q11914213|Q11912619|5.0
4.747|Q11914455|Q11912619|5.0
4.444|Q11914513|Q11912619|5.0
4.075|Q11914540|Q11912619|5.0
3.979|Q11914634|Q11912619|5.0
2.687|Q11915833|Q11912619|5.0
4.66|Q11915848|Q11912619|5.0
3.486|Q11915855|Q11912619|5.0
4.675|Q11918401|Q11912619|5.0
4.359|Q11918514|Q11912619|5.0
2.822|Q11919054|Q11912619|5.0
4.399|Q11920662|Q11912619|5.0
3.829|Q11921729|Q11912619|5.0
4.428|Q11921730|Q11912619|5.0
4.13|Q11921732|Q11912619|5.0
4.29|Q11922332|Q11912619|5.0
3.61|Q11922351|Q11912619|5.0
4.296|Q11922393|Q11912619|5.0
4.371|Q11922496|Q11912619|5.0
3.486|Q11922565|Q11912619|5.0
3.941|Q11922584|Q11912619|5.0
3.16|Q11930058|Q11912619|5.0
3.312|Q11930299|Q11912619|5.0
3.288|Q11930379|Q11912619|5.0
3.664|Q11930726|Q11912619|5.0
4.933|Q11932237|Q11912619|5.0
3.675|Q11933708|Q11912619|5.0
4.878|Q11937180|Q11912619|5.0
3.652|Q11939188|Q11912619|5.0
4.825|Q11940462|Q11912619|5.0
3.162|Q11940661|Q11912619|5.0
3.949|Q11941723|Q11912619|5.0
3.046|Q11943864|Q11912619|5.0
3.95|Q11949023|Q11912619|5.0
4.358|Q11949390|Q11912619|5.0
4.977|Q11950067|Q11912619|5.0
3.116|Q11950143|Q11912619|5.0
2.948|Q17184309|Q11912619|5.0
4.699|Q17587781|Q11912619|5.0
4.833|Q17588346|Q11912619|5.0
2.937|Q17588847|Q11912619|5.0
3.794|Q17592809|Q11912619|5.0
4.43|Q17594023|Q11912619|5.0
3.644|Q17594686|Q11912619|5.0
4.109|Q17597760|Q11912619|5.0
3.966|Q17598457|Q11912619|5.0
4.3|Q17599542|Q11912619|5.0
4.706|Q17600095|Q11912619|5.0
4.261|Q17602482|Q11912619|5.0
4.466|Q17603364|Q11912619|5.0
4.096|Q17603588|Q11912619|5.0
2.716|Q17604305|Q11912619|5.0
4.888|Q17604626|Q11912619|5.0
4.677|Q17604974|Q11912619|5.0
3.782|Q17605188|Q11912619|5.0
3.198|Q17607970|Q11912619|5.0
3.708|Q17615880|Q11912619|5.0
3.048|Q17616625|Q11912619|5.0
3.022|Q17616734|Q11912619|5.0
3.309|Q17616864|Q11912619|5.0
4.7|Q17617077|Q11912619|5.0
1.872|Q11907376|Q11912619|5.0
3.312|Q11908253|Q11912619|5.0
1.889|Q11908263|Q11912619|5.0
3.681|Q11908416|Q11912619|5.0
4.357|Q11910540|Q11912619|5.0
2.243|Q11910615|Q11912619|5.0
3.356|Q11910617|Q11912619|5.0
2.537|Q11910665|Q11912619|5.0
2.433|Q11910775|Q11912619|5.0
3.513|Q11910786|Q11912619|5.0
2.048|Q11912097|Q11912619|5.0
1.213|Q11912180|Q11912619|5.0
3.139|Q11914195|Q11912619|5.0
3.534|Q11914204|Q11912619|5.0
4.953|Q11914205|Q11912619|5.0
3.266|Q11914208|Q11912619|5.0
4.237|Q11915739|Q11912619|5.0
3.498|Q11918956|Q11912619|5.0
4.823|Q11919525|Q11912619|5.0
4.158|Q11920675|Q11912619|5.0
4.654|Q11922338|Q11912619|5.0
4.264|Q11922344|Q11912619|5.0
1.538|Q11922414|Q11912619|5.0
4.592|Q11922469|Q11912619|5.0
3.156|Q11923736|Q11912619|5.0
3.139|Q11930323|Q11912619|5.0
4.357|Q11931489|Q11912619|5.0
3.632|Q11931637|Q11912619|5.0
3.916|Q11932150|Q11912619|5.0
4.38|Q11933754|Q11912619|5.0
3.503|Q11933943|Q11912619|5.0
4.962|Q11939131|Q11912619|5.0
2.032|Q11941866|Q11912619|5.0
3.109|Q11942067|Q11912619|5.0
4.945|Q11942075|Q11912619|5.0
4.734|Q11945948|Q11912619|5.0
2.423|Q11946111|Q11912619|5.0
3.928|Q11948531|Q11912619|5.0
0.733|Q11948571|Q11912619|5.0
4.654|Q11950071|Q11912619|5.0
4.798|Q11950087|Q11912619|5.0
4.649|Q11952052|Q11912619|5.0
3.918|Q17184108|Q11912619|5.0
2.996|Q17587766|Q11912619|5.0
2.92|Q17587784|Q11912619|5.0
2.195|Q17588610|Q11912619|5.0
3.107|Q17588635|Q11912619|5.0
3.119|Q17588636|Q11912619|5.0
3.57|Q17588643|Q11912619|5.0
4.236|Q17588688|Q11912619|5.0
2.756|Q17588873|Q11912619|5.0
2.659|Q17588997|Q11912619|5.0
2.296|Q17589128|Q11912619|5.0
2.34|Q17589156|Q11912619|5.0
2.761|Q17597737|Q11912619|5.0
1.578|Q17597768|Q11912619|5.0
2.674|Q17597780|Q11912619|5.0
1.423|Q17597784|Q11912619|5.0
2.34|Q17598146|Q11912619|5.0
2.056|Q17598464|Q11912619|5.0
3.557|Q17601269|Q11912619|5.0
3.977|Q17603602|Q11912619|5.0
3.637|Q17604359|Q11912619|5.0
3.456|Q17604875|Q11912619|5.0
2.225|Q17605462|Q11912619|5.0
2.751|Q17606036|Q11912619|5.0
3.68|Q17617491|Q11912619|5.0
1.565|Q17618050|Q11912619|5.0
3.215|Q18003422|Q11912619|5.0
3.841|Q18004206|Q11912619|5.0
4.231|Q18005755|Q11912619|5.0
4.136|Q18005814|Q11912619|5.0
2.474|Q18005816|Q11912619|5.0
1.725|Q18006365|Q11912619|5.0
3.928|Q18007802|Q11912619|5.0
4.578|Q18007910|Q11912619|5.0
2.597|Q18007965|Q11912619|5.0
0.419|Q18008096|Q11912619|5.0
2.435|Q18008120|Q11912619|5.0
3.384|Q18008121|Q11912619|5.0
3.945|Q18008703|Q11912619|5.0
4.04|Q67606859|Q11912619|5.0
3.194|Q73237402|Q11912619|5.0
3.259|Q73237403|Q11912619|5.0
4.47|Q73237406|Q11912619|5.0
2.81|Q73237421|Q11912619|5.0
2.249|Q11908264|Q11912619|5.0
1.616|Q11908266|Q11912619|5.0
2.033|Q11908439|Q11912619|5.0
2.479|Q11908478|Q11912619|5.0
1.258|Q11908522|Q11912619|5.0
4.397|Q11909754|Q11912619|5.0
3.287|Q11909765|Q11912619|5.0
2.051|Q11909830|Q11912619|5.0
2.244|Q11910539|Q11912619|5.0
2.893|Q11910712|Q11912619|5.0
1.907|Q11910732|Q11912619|5.0
2.695|Q11911310|Q11912619|5.0
4.196|Q11912256|Q11912619|5.0
2.735|Q11912821|Q11912619|5.0
1.418|Q11913510|Q11912619|5.0
4.086|Q11914166|Q11912619|5.0
1.741|Q11914188|Q11912619|5.0
1.49|Q11914453|Q11912619|5.0
2.56|Q11914459|Q11912619|5.0
2.56|Q11914839|Q11912619|5.0
1.778|Q11914889|Q11912619|5.0
3.143|Q11918274|Q11912619|5.0
2.4|Q11919012|Q11912619|5.0
2.459|Q11919517|Q11912619|5.0
2.717|Q11920676|Q11912619|5.0
3.379|Q11921036|Q11912619|5.0
1.565|Q11922281|Q11912619|5.0
4.632|Q11922288|Q11912619|5.0
4.397|Q11922359|Q11912619|5.0
2.441|Q11922582|Q11912619|5.0
1.687|Q11924275|Q11912619|5.0
2.229|Q11930065|Q11912619|5.0
3.005|Q11930522|Q11912619|5.0
4.89|Q11930523|Q11912619|5.0
2.596|Q11930686|Q11912619|5.0
3.392|Q11931593|Q11912619|5.0
2.957|Q11932113|Q11912619|5.0
4.892|Q11932151|Q11912619|5.0
2.434|Q11933716|Q11912619|5.0
1.689|Q11936157|Q11912619|5.0
1.122|Q11939143|Q11912619|5.0
1.122|Q11939168|Q11912619|5.0
4.858|Q11939812|Q11912619|5.0
1.294|Q11940373|Q11912619|5.0
2.224|Q11940384|Q11912619|5.0
3.116|Q11940670|Q11912619|5.0
3.193|Q11941739|Q11912619|5.0
4.688|Q11949131|Q11912619|5.0
3.902|Q11949198|Q11912619|5.0
4.638|Q11949335|Q11912619|5.0
3.647|Q11949356|Q11912619|5.0
3.068|Q11949372|Q11912619|5.0
2.303|Q11953221|Q11912619|5.0
2.482|Q11954782|Q11912619|5.0
1.147|Q17587838|Q11912619|5.0
1.861|Q17588265|Q11912619|5.0
4.265|Q17588306|Q11912619|5.0
1.844|Q17588615|Q11912619|5.0
2.098|Q17588843|Q11912619|5.0
1.518|Q17588941|Q11912619|5.0
2.483|Q17593583|Q11912619|5.0
2.406|Q17593783|Q11912619|5.0
2.548|Q17594181|Q11912619|5.0
3.141|Q17594503|Q11912619|5.0
1.956|Q17594538|Q11912619|5.0
2.61|Q17594753|Q11912619|5.0
2.192|Q17597750|Q11912619|5.0
4.146|Q17597795|Q11912619|5.0
2.106|Q17598251|Q11912619|5.0
2.964|Q17601061|Q11912619|5.0
2.566|Q17603369|Q11912619|5.0
2.781|Q17603374|Q11912619|5.0
3.738|Q17604183|Q11912619|5.0
2.548|Q17604386|Q11912619|5.0
1.711|Q17604599|Q11912619|5.0
1.69|Q17615352|Q11912619|5.0
2.046|Q17615360|Q11912619|5.0
1.641|Q17616233|Q11912619|5.0
3.25|Q17616592|Q11912619|5.0
2.641|Q17617111|Q11912619|5.0
2.702|Q17617152|Q11912619|5.0
4.605|Q17617860|Q11912619|5.0
2.925|Q18004955|Q11912619|5.0
2.08|Q18005191|Q11912619|5.0
3.974|Q18005275|Q11912619|5.0
3.193|Q18005625|Q11912619|5.0
2.714|Q18005677|Q11912619|5.0
3.496|Q18008707|Q11912619|5.0
4.996|Q18696618|Q11912619|5.0
2.206|Q18007896|Q11912619|5.0
1.973|Q18007907|Q11912619|5.0
4.396|Q18007919|Q11912619|5.0
2.127|Q18008695|Q11912619|5.0
1.762|Q18008705|Q11912619|5.0
4.361|Q18008351|Q11912619|5.0
4.071|Q18008547|Q11912619|5.0
4.501|Q107530423|Q11912619|5.0
4.23|Q96336534|Q11912619|5.0
3.242|Q107313997|Q11912619|5.0
4.297|Q107314014|Q11912619|5.0
3.402|Q107314016|Q11912619|5.0
3.888|Q107314018|Q11912619|5.0
3.949|Q107314028|Q11912619|5.0
4.264|Q107314054|Q11912619|5.0
3.904|Q18004699|Q11912619|5.0
3.912|Q18005205|Q11912619|5.0
3.381|Q18005619|Q11912619|5.0
3.288|Q18006360|Q11912619|5.0
3.039|Q18006442|Q11912619|5.0
4.43|Q18006446|Q11912619|5.0
4.839|Q18008114|Q11912619|5.0
3.73|Q73377034|Q11912619|5.0
4.131|Q73405176|Q11912619|5.0
1.126|Q18007772|Q11912619|5.0
3.364|Q18007888|Q11912619|5.0
4.933|Q18004043|Q11912619|5.0
4.072|Q18004842|Q11912619|5.0
4.377|Q18005188|Q11912619|5.0
2.395|Q18005629|Q11912619|5.0
2.011|Q18005989|Q11912619|5.0
3.671|Q18006163|Q11912619|5.0
4.289|Q18006331|Q11912619|5.0
4.289|Q18006339|Q11912619|5.0
4.812|Q18006448|Q11912619|5.0
0.842|Q18007487|Q11912619|5.0
2.666|Q18007820|Q11912619|5.0
4.664|Q18007884|Q11912619|5.0
4.605|Q18008088|Q11912619|5.0
0.503|Q18008109|Q11912619|5.0
3.998|Q5640381|Q11912619|5.0
4.483|Q9007662|Q11912619|5.0
3.945|Q9007670|Q11912619|5.0
4.952|Q11908288|Q11912619|5.0
2.326|Q11908397|Q11912619|5.0
3.494|Q11908473|Q11912619|5.0
2.406|Q11908673|Q11912619|5.0
4.047|Q11910616|Q11912619|5.0
4.742|Q11910724|Q11912619|5.0
1.147|Q11911334|Q11912619|5.0
3.435|Q11911352|Q11912619|5.0
4.895|Q11911366|Q11912619|5.0
2.209|Q11911378|Q11912619|5.0
4.575|Q11911459|Q11912619|5.0
3.988|Q11911468|Q11912619|5.0
2.484|Q11912120|Q11912619|5.0
0.0|Q11912619|Q11912619|5.0
4.136|Q11913014|Q11912619|5.0
0.906|Q11914056|Q11912619|5.0
0.659|Q11914057|Q11912619|5.0
2.315|Q11914163|Q11912619|5.0
4.815|Q11914169|Q11912619|5.0
4.682|Q11914477|Q11912619|5.0
2.905|Q11914652|Q11912619|5.0
3.927|Q11914815|Q11912619|5.0
3.025|Q11915843|Q11912619|5.0
2.33|Q11915847|Q11912619|5.0
1.662|Q11916293|Q11912619|5.0
2.158|Q11920670|Q11912619|5.0
4.491|Q11921500|Q11912619|5.0
4.479|Q11922575|Q11912619|5.0
3.927|Q11926066|Q11912619|5.0
2.322|Q11930423|Q11912619|5.0
0.075|Q11930626|Q11912619|5.0
4.462|Q11930672|Q11912619|5.0
4.628|Q11930743|Q11912619|5.0
3.438|Q11930856|Q11912619|5.0
1.089|Q11931524|Q11912619|5.0
4.682|Q11931657|Q11912619|5.0
4.463|Q11933775|Q11912619|5.0
4.553|Q11933805|Q11912619|5.0
0.68|Q11936154|Q11912619|5.0
3.819|Q11939123|Q11912619|5.0
4.304|Q11939138|Q11912619|5.0
2.395|Q11941735|Q11912619|5.0
4.625|Q11942339|Q11912619|5.0
4.562|Q11946233|Q11912619|5.0
0.023|Q11947309|Q11912619|5.0
3.54|Q11948412|Q11912619|5.0
3.939|Q11948432|Q11912619|5.0
2.69|Q11950083|Q11912619|5.0
4.949|Q11953219|Q11912619|5.0
4.602|Q11954248|Q11912619|5.0
4.023|Q17181975|Q11912619|5.0
0.915|Q17588027|Q11912619|5.0
2.479|Q17588713|Q11912619|5.0
1.999|Q17588825|Q11912619|5.0
2.897|Q17593389|Q11912619|5.0
3.562|Q17597684|Q11912619|5.0
4.952|Q17597995|Q11912619|5.0
1.913|Q17598006|Q11912619|5.0
3.493|Q17598508|Q11912619|5.0
3.899|Q17598644|Q11912619|5.0
2.054|Q17602471|Q11912619|5.0
4.681|Q17603743|Q11912619|5.0
0.388|Q17604213|Q11912619|5.0
4.605|Q17604819|Q11912619|5.0
0.449|Q17605039|Q11912619|5.0
3.531|Q17607507|Q11912619|5.0
3.876|Q17616316|Q11912619|5.0
4.793|Q17616944|Q11912619|5.0
4.036|Q17617056|Q11912619|5.0
3.243|Q17617206|Q11912619|5.0
2.326|Q17617566|Q11912619|5.0
3.339|Q17617796|Q11912619|5.0
4.92|Q17617823|Q11912619|5.0
4.952|Q17617856|Q11912619|5.0
2.062|Q17617887|Q11912619|5.0
3.436|Q18003421|Q11912619|5.0
4.874|Q18003462|Q11912619|5.0
0.177|Q15407|Q11912580|5.0
1.941|Q11907560|Q11912580|5.0
1.787|Q11907568|Q11912580|5.0
2.086|Q11907740|Q11912580|5.0
0.966|Q11908674|Q11912580|5.0
0.966|Q11908677|Q11912580|5.0
1.165|Q11909827|Q11912580|5.0
0.396|Q11910658|Q11912580|5.0
2.036|Q11911035|Q11912580|5.0
2.547|Q11911311|Q11912580|5.0
2.248|Q11911318|Q11912580|5.0
1.941|Q11911325|Q11912580|5.0
0.063|Q11911365|Q11912580|5.0
0.24|Q11911387|Q11912580|5.0
0.083|Q11911429|Q11912580|5.0
0.005|Q11911430|Q11912580|5.0
0.125|Q11911461|Q11912580|5.0
0.989|Q11911823|Q11912580|5.0
0.0|Q11912580|Q11912580|5.0
1.353|Q11913307|Q11912580|5.0
3.015|Q11914693|Q11912580|5.0
1.703|Q11918190|Q11912580|5.0
1.623|Q11919061|Q11912580|5.0
1.507|Q11922300|Q11912580|5.0
1.98|Q11922394|Q11912580|5.0
0.178|Q11922487|Q11912580|5.0
0.898|Q11930343|Q11912580|5.0
0.69|Q11930371|Q11912580|5.0
0.84|Q11930950|Q11912580|5.0
1.591|Q11937241|Q11912580|5.0
0.973|Q11937279|Q11912580|5.0
0.315|Q11937362|Q11912580|5.0
0.429|Q11941825|Q11912580|5.0
1.741|Q11942536|Q11912580|5.0
1.483|Q11942540|Q11912580|5.0
1.04|Q11942544|Q11912580|5.0
2.229|Q11944330|Q11912580|5.0
1.558|Q11944376|Q11912580|5.0
0.742|Q11945448|Q11912580|5.0
2.03|Q11946350|Q11912580|5.0
2.463|Q11948395|Q11912580|5.0
2.501|Q11949442|Q11912580|5.0
0.541|Q11950277|Q11912580|5.0
1.586|Q11952431|Q11912580|5.0
1.76|Q11952474|Q11912580|5.0
0.083|Q17589060|Q11912580|5.0
2.938|Q11911040|Q11912580|5.0
2.491|Q11930408|Q11912580|5.0
3.376|Q11930582|Q11912580|5.0
3.374|Q11930772|Q11912580|5.0
3.067|Q11946221|Q11912580|5.0
3.435|Q11950112|Q11912580|5.0
3.636|Q17588973|Q11912580|5.0
2.426|Q11907564|Q11912580|5.0
2.906|Q11911026|Q11912580|5.0
2.385|Q11911048|Q11912580|5.0
3.411|Q11911054|Q11912580|5.0
2.383|Q11911319|Q11912580|5.0
4.193|Q11911364|Q11912580|5.0
2.798|Q11912837|Q11912580|5.0
2.403|Q11918653|Q11912580|5.0
4.817|Q11918945|Q11912580|5.0
2.522|Q11922485|Q11912580|5.0
1.784|Q11922625|Q11912580|5.0
4.066|Q11930342|Q11912580|5.0
4.059|Q11930344|Q11912580|5.0
4.729|Q11930552|Q11912580|5.0
3.937|Q11930909|Q11912580|5.0
4.802|Q11931521|Q11912580|5.0
3.636|Q11931629|Q11912580|5.0
2.788|Q11931679|Q11912580|5.0
1.486|Q11935805|Q11912580|5.0
2.222|Q11940444|Q11912580|5.0
2.115|Q11941660|Q11912580|5.0
3.681|Q11946220|Q11912580|5.0
2.353|Q11949146|Q11912580|5.0
1.993|Q11949154|Q11912580|5.0
4.554|Q11949194|Q11912580|5.0
2.68|Q11949388|Q11912580|5.0
2.767|Q11950258|Q11912580|5.0
2.678|Q11950266|Q11912580|5.0
2.439|Q11950275|Q11912580|5.0
2.005|Q11950279|Q11912580|5.0
2.211|Q11950283|Q11912580|5.0
2.506|Q11952473|Q11912580|5.0
2.628|Q11952479|Q11912580|5.0
2.628|Q11952509|Q11912580|5.0
2.646|Q17182153|Q11912580|5.0
2.506|Q17184270|Q11912580|5.0
3.697|Q17184316|Q11912580|5.0
3.545|Q17184317|Q11912580|5.0
1.843|Q17589335|Q11912580|5.0
2.047|Q17589346|Q11912580|5.0
2.651|Q17597000|Q11912580|5.0
2.698|Q17600311|Q11912580|5.0
2.772|Q17600798|Q11912580|5.0
3.249|Q17603832|Q11912580|5.0
2.821|Q17604331|Q11912580|5.0
4.651|Q17604440|Q11912580|5.0
1.804|Q17605004|Q11912580|5.0
4.771|Q17607885|Q11912580|5.0
4.025|Q17607974|Q11912580|5.0
2.855|Q17615388|Q11912580|5.0
2.936|Q17616842|Q11912580|5.0
3.113|Q17617062|Q11912580|5.0
4.161|Q18004856|Q11912580|5.0
1.637|Q18005937|Q11912580|5.0
2.789|Q18006426|Q11912580|5.0
4.477|Q18006429|Q11912580|5.0
4.622|Q18006867|Q11912580|5.0
2.273|Q18006887|Q11912580|5.0
2.131|Q18008126|Q11912580|5.0
3.186|Q18008233|Q11912580|5.0
2.691|Q11907567|Q11912580|5.0
3.185|Q11931502|Q11912580|5.0
2.974|Q11945634|Q11912580|5.0
2.688|Q11949378|Q11912580|5.0
2.52|Q17616509|Q11912580|5.0
4.603|Q11918667|Q11912580|5.0
4.336|Q11930059|Q11912580|5.0
3.373|Q11930526|Q11912580|5.0
3.486|Q11937273|Q11912580|5.0
3.319|Q11952357|Q11912580|5.0
4.81|Q17600592|Q11912580|5.0
4.775|Q17600825|Q11912580|5.0
4.104|Q17616108|Q11912580|5.0
4.518|Q18005013|Q11912580|5.0
4.928|Q18006077|Q11912580|5.0
3.155|Q18006816|Q11912580|5.0
3.154|Q43165111|Q11912580|5.0
3.337|Q47179525|Q11912580|5.0
3.071|Q47179539|Q11912580|5.0
3.067|Q47179545|Q11912580|5.0
3.057|Q47179550|Q11912580|5.0
2.197|Q106643442|Q11912580|5.0
2.028|Q106643443|Q11912580|5.0
3.676|Q106643445|Q11912580|5.0
4.09|Q106643447|Q11912580|5.0
2.769|Q111261066|Q11912580|5.0
2.694|Q106643441|Q11912580|5.0
2.462|Q112011997|Q11912580|5.0
4.363|Q65206209|Q11912580|5.0
3.633|Q65207029|Q11912580|5.0
3.037|Q103814983|Q11912580|5.0
3.69|Q111339424|Q11912580|5.0
0.09|Q111338571|Q11912580|5.0
2.741|Q65206160|Q11912580|5.0
4.359|Q106929789|Q11912580|5.0
0.063|Q17589108|Q11912580|5.0
0.125|Q17589133|Q11912580|5.0
2.103|Q17589337|Q11912580|5.0
3.919|Q17589422|Q11912580|5.0
0.33|Q17595423|Q11912580|5.0
1.029|Q17599561|Q11912580|5.0
0.389|Q17600783|Q11912580|5.0
0.201|Q17600909|Q11912580|5.0
0.982|Q17604643|Q11912580|5.0
3.943|Q17614727|Q11912580|5.0
1.646|Q17615977|Q11912580|5.0
0.33|Q17616098|Q11912580|5.0
1.74|Q17616195|Q11912580|5.0
0.818|Q17616390|Q11912580|5.0
2.745|Q18003275|Q11912580|5.0
0.005|Q18003459|Q11912580|5.0
1.373|Q18004881|Q11912580|5.0
1.783|Q18005941|Q11912580|5.0
4.719|Q18006266|Q11912580|5.0
4.653|Q18006270|Q11912580|5.0
0.057|Q18007574|Q11912580|5.0
2.535|Q18007869|Q11912580|5.0
3.818|Q18008128|Q11912580|5.0
3.955|Q18008129|Q11912580|5.0
2.103|Q18008135|Q11912580|5.0
0.214|Q18008237|Q11912580|5.0
4.909|Q18008245|Q11912580|5.0
2.231|Q18008250|Q11912580|5.0
1.588|Q18008320|Q11912580|5.0
1.672|Q18008546|Q11912580|5.0
1.595|Q18008607|Q11912580|5.0
